individual-id,event-id,timestamp,location-long,location-lat,animal-type,Pack name
B078,2048120727,2004-02-21 20:30:22,-115.406454,51.979714,Wolf,Wildhorse
B078,2048120728,2004-02-21 20:45:48,-115.405872,51.979133,Wolf,Wildhorse
B078,2048120729,2004-02-21 21:01:26,-115.406343,51.979665,Wolf,Wildhorse
B078,2048120730,2004-02-21 21:15:39,-115.40632,51.979643,Wolf,Wildhorse
B078,2048120731,2004-02-21 21:30:40,-115.406364,51.979715,Wolf,Wildhorse
B078,2048120732,2004-02-21 21:45:22,-115.406272,51.979728,Wolf,Wildhorse
B078,2048120733,2004-02-21 22:17:35,-115.40657,51.979999,Wolf,Wildhorse
B078,2048120734,2004-02-21 22:30:28,-115.405984,51.979438,Wolf,Wildhorse
B078,2048120735,2004-02-21 22:45:22,-115.406257,51.979202,Wolf,Wildhorse
B078,2048120736,2004-02-21 23:00:36,-115.406018,51.977724,Wolf,Wildhorse
B078,2048120737,2004-02-21 23:15:41,-115.406802,51.978044,Wolf,Wildhorse
B078,2048120738,2004-02-21 23:30:45,-115.406787,51.977867,Wolf,Wildhorse
B078,2048120739,2004-02-21 23:46:18,-115.406195,51.978484,Wolf,Wildhorse
B078,2048120740,2004-02-22 00:00:48,-115.405881,51.978466,Wolf,Wildhorse
B078,2048120741,2004-02-22 00:16:24,-115.406104,51.976636,Wolf,Wildhorse
B078,2048120742,2004-02-22 00:30:44,-115.406326,51.976492,Wolf,Wildhorse
B078,2048120743,2004-02-22 00:45:22,-115.405888,51.976096,Wolf,Wildhorse
B078,2048120744,2004-02-22 01:01:31,-115.40634,51.976671,Wolf,Wildhorse
B078,2048120745,2004-02-22 01:15:34,-115.406308,51.976542,Wolf,Wildhorse
B078,2048120746,2004-02-22 01:31:04,-115.406238,51.976471,Wolf,Wildhorse
B078,2048120747,2004-02-22 01:45:42,-115.406024,51.976648,Wolf,Wildhorse
B078,2048120748,2004-02-22 02:00:38,-115.406195,51.976376,Wolf,Wildhorse
B078,2048120749,2004-02-22 02:15:38,-115.406329,51.976511,Wolf,Wildhorse
B078,2048120750,2004-02-22 02:30:53,-115.40631,51.976486,Wolf,Wildhorse
B078,2048120751,2004-02-22 02:45:32,-115.406288,51.976392,Wolf,Wildhorse
B078,2048120752,2004-02-22 03:00:26,-115.406284,51.97633,Wolf,Wildhorse
B078,2048120753,2004-02-22 03:15:35,-115.405982,51.976434,Wolf,Wildhorse
B078,2048120754,2004-02-22 03:30:36,-115.405876,51.980825,Wolf,Wildhorse
B078,2048120755,2004-02-22 03:46:00,-115.408406,51.987384,Wolf,Wildhorse
B078,2048120756,2004-02-22 04:00:24,-115.410189,51.987903,Wolf,Wildhorse
B078,2048120757,2004-02-22 04:15:43,-115.410029,51.987695,Wolf,Wildhorse
B078,2048120758,2004-02-22 04:31:08,-115.41034,51.988687,Wolf,Wildhorse
B078,2048120759,2004-02-22 05:01:25,-115.410587,51.987502,Wolf,Wildhorse
B078,2048120760,2004-02-22 05:16:01,-115.410339,51.987893,Wolf,Wildhorse
B078,2048120761,2004-02-22 05:30:22,-115.410655,51.987948,Wolf,Wildhorse
B078,2048120762,2004-02-22 05:45:45,-115.409884,51.987587,Wolf,Wildhorse
B078,2048120763,2004-02-22 06:00:42,-115.409817,51.988036,Wolf,Wildhorse
B078,2048120764,2004-02-22 06:15:41,-115.410175,51.988311,Wolf,Wildhorse
B078,2048120765,2004-02-22 06:31:01,-115.410585,51.988737,Wolf,Wildhorse
B078,2048120766,2004-02-22 06:46:37,-115.411816,51.988581,Wolf,Wildhorse
B078,2048120767,2004-02-22 07:00:42,-115.411483,51.988583,Wolf,Wildhorse
B078,2048120768,2004-02-22 07:15:37,-115.410936,51.985395,Wolf,Wildhorse
B078,2048120769,2004-02-22 07:30:18,-115.410951,51.988589,Wolf,Wildhorse
B078,2048120770,2004-02-22 08:01:09,-115.400242,51.993926,Wolf,Wildhorse
B078,2048120771,2004-02-22 08:16:48,-115.387526,51.990208,Wolf,Wildhorse
B078,2048120772,2004-02-22 08:30:48,-115.377455,51.988526,Wolf,Wildhorse
B078,2048120773,2004-02-22 08:46:27,-115.370413,51.991686,Wolf,Wildhorse
B078,2048120774,2004-02-22 09:00:23,-115.36549,51.9916,Wolf,Wildhorse
B078,2048120775,2004-02-22 09:16:02,-115.356246,51.989554,Wolf,Wildhorse
B078,2048120776,2004-02-22 09:30:47,-115.356914,51.989946,Wolf,Wildhorse
B078,2048120777,2004-02-22 09:45:46,-115.357451,51.990154,Wolf,Wildhorse
B078,2048120778,2004-02-22 10:00:38,-115.37112,51.988986,Wolf,Wildhorse
B078,2048120779,2004-02-22 10:15:48,-115.376076,51.988355,Wolf,Wildhorse
B078,2048120780,2004-02-22 10:30:47,-115.376069,51.988316,Wolf,Wildhorse
B078,2048120781,2004-02-22 10:45:47,-115.376082,51.988318,Wolf,Wildhorse
B078,2048120782,2004-02-22 11:00:38,-115.376036,51.988358,Wolf,Wildhorse
B078,2048120783,2004-02-22 11:15:37,-115.376086,51.988339,Wolf,Wildhorse
B078,2048120784,2004-02-22 11:30:31,-115.376073,51.988342,Wolf,Wildhorse
B078,2048120785,2004-02-22 11:45:46,-115.37609,51.988345,Wolf,Wildhorse
B078,2048120786,2004-02-22 12:00:36,-115.377585,51.988413,Wolf,Wildhorse
B078,2048120787,2004-02-22 12:15:38,-115.376661,51.988514,Wolf,Wildhorse
B078,2048120788,2004-02-22 12:30:41,-115.376627,51.988498,Wolf,Wildhorse
B078,2048120789,2004-02-22 12:45:40,-115.376677,51.988489,Wolf,Wildhorse
B078,2048120790,2004-02-22 13:00:30,-115.376724,51.988535,Wolf,Wildhorse
B078,2048120791,2004-02-22 13:15:37,-115.376759,51.988407,Wolf,Wildhorse
B078,2048120792,2004-02-22 13:31:08,-115.390346,51.989303,Wolf,Wildhorse
B078,2048120793,2004-02-22 13:45:45,-115.392489,51.990257,Wolf,Wildhorse
B078,2048120794,2004-02-22 14:00:23,-115.397161,51.990877,Wolf,Wildhorse
B078,2048120795,2004-02-22 14:16:30,-115.401614,51.989268,Wolf,Wildhorse
B078,2048120796,2004-02-22 14:30:47,-115.40953,51.984431,Wolf,Wildhorse
B078,2048120797,2004-02-22 14:46:28,-115.420082,51.980262,Wolf,Wildhorse
B078,2048120798,2004-02-22 15:01:06,-115.43259,51.976288,Wolf,Wildhorse
B078,2048120799,2004-02-22 15:15:37,-115.447739,51.971926,Wolf,Wildhorse
B078,2048120800,2004-02-22 15:31:01,-115.464949,51.964369,Wolf,Wildhorse
B078,2048120801,2004-02-22 15:45:39,-115.466256,51.955613,Wolf,Wildhorse
B078,2048120802,2004-02-22 16:01:21,-115.471977,51.943615,Wolf,Wildhorse
B078,2048120803,2004-02-22 16:16:02,-115.472198,51.944832,Wolf,Wildhorse
B078,2048120804,2004-02-22 16:45:43,-115.462169,51.940856,Wolf,Wildhorse
B078,2048120805,2004-02-22 17:00:53,-115.462309,51.941184,Wolf,Wildhorse
B078,2048120806,2004-02-22 17:15:27,-115.462303,51.941269,Wolf,Wildhorse
B078,2048120807,2004-02-22 17:30:22,-115.462048,51.941134,Wolf,Wildhorse
B078,2048120808,2004-02-22 17:45:42,-115.464729,51.942351,Wolf,Wildhorse
B078,2048120809,2004-02-22 18:00:28,-115.462447,51.941363,Wolf,Wildhorse
B078,2048120810,2004-02-22 18:16:05,-115.462431,51.941538,Wolf,Wildhorse
B078,2048120811,2004-02-22 18:30:39,-115.462415,51.941389,Wolf,Wildhorse
B078,2048120812,2004-02-22 18:45:43,-115.463745,51.942105,Wolf,Wildhorse
B078,2048120813,2004-02-22 19:00:48,-115.461754,51.941066,Wolf,Wildhorse
B078,2048120814,2004-02-22 19:15:43,-115.462485,51.94165,Wolf,Wildhorse
B078,2048120815,2004-02-22 19:30:24,-115.462442,51.941463,Wolf,Wildhorse
B078,2048120816,2004-02-22 19:46:08,-115.462141,51.941619,Wolf,Wildhorse
B078,2048120817,2004-02-22 20:00:48,-115.462286,51.941406,Wolf,Wildhorse
B078,2048120818,2004-02-22 20:15:48,-115.462324,51.941495,Wolf,Wildhorse
B078,2048120819,2004-02-22 20:30:19,-115.462214,51.941488,Wolf,Wildhorse
B078,2048120820,2004-02-22 20:45:38,-115.46228,51.941584,Wolf,Wildhorse
B078,2048120821,2004-02-22 21:00:35,-115.462229,51.941552,Wolf,Wildhorse
B078,2048120822,2004-02-22 21:15:22,-115.462171,51.941397,Wolf,Wildhorse
B078,2048120823,2004-02-22 21:30:43,-115.46226,51.941327,Wolf,Wildhorse
B078,2048120824,2004-02-22 21:45:35,-115.462522,51.941811,Wolf,Wildhorse
B078,2048120825,2004-02-22 22:00:18,-115.462151,51.941389,Wolf,Wildhorse
B078,2048120826,2004-02-22 22:15:48,-115.46157,51.940997,Wolf,Wildhorse
B078,2048120827,2004-02-22 22:30:41,-115.462196,51.941606,Wolf,Wildhorse
B078,2048120828,2004-02-22 22:45:54,-115.462194,51.941559,Wolf,Wildhorse
B078,2048120829,2004-02-22 23:00:41,-115.461934,51.941759,Wolf,Wildhorse
B078,2048120830,2004-02-22 23:15:21,-115.461688,51.940503,Wolf,Wildhorse
B078,2048120831,2004-02-22 23:30:45,-115.463557,51.943991,Wolf,Wildhorse
B078,2048120832,2004-02-22 23:46:24,-115.46103,51.941157,Wolf,Wildhorse
B078,2048120833,2004-02-23 00:00:42,-115.461939,51.941329,Wolf,Wildhorse
B078,2048120834,2004-02-23 00:15:40,-115.462028,51.941458,Wolf,Wildhorse
B078,2048120835,2004-02-23 00:30:42,-115.462172,51.941319,Wolf,Wildhorse
B078,2048120836,2004-02-23 00:45:50,-115.462921,51.942302,Wolf,Wildhorse
B078,2048120837,2004-02-23 01:00:21,-115.4622,51.941442,Wolf,Wildhorse
B078,2048120838,2004-02-23 01:15:28,-115.462119,51.941737,Wolf,Wildhorse
B078,2048120839,2004-02-23 01:31:08,-115.464472,51.940104,Wolf,Wildhorse
B078,2048120840,2004-02-23 02:00:23,-115.476749,51.938784,Wolf,Wildhorse
B078,2048120841,2004-02-23 02:16:09,-115.477394,51.929226,Wolf,Wildhorse
B078,2048120842,2004-02-23 02:30:31,-115.477678,51.92265,Wolf,Wildhorse
B078,2048120843,2004-02-23 02:45:29,-115.495551,51.91737,Wolf,Wildhorse
B078,2048120844,2004-02-23 03:01:06,-115.501598,51.914398,Wolf,Wildhorse
B078,2048120845,2004-02-23 03:16:12,-115.513832,51.92083,Wolf,Wildhorse
B078,2048120846,2004-02-23 03:30:49,-115.505184,51.915921,Wolf,Wildhorse
B078,2048120847,2004-02-23 03:45:26,-115.504566,51.909622,Wolf,Wildhorse
B078,2048120848,2004-02-23 04:01:09,-115.513291,51.894977,Wolf,Wildhorse
B078,2048120849,2004-02-23 04:16:50,-115.506362,51.882193,Wolf,Wildhorse
B078,2048120850,2004-02-23 04:30:41,-115.505431,51.873225,Wolf,Wildhorse
B078,2048120851,2004-02-23 05:00:44,-115.505731,51.864779,Wolf,Wildhorse
B078,2048120852,2004-02-23 05:15:54,-115.505845,51.864491,Wolf,Wildhorse
B078,2048120853,2004-02-23 05:30:54,-115.505826,51.864369,Wolf,Wildhorse
B078,2048120854,2004-02-23 05:45:48,-115.505792,51.864278,Wolf,Wildhorse
B078,2048120855,2004-02-23 06:00:38,-115.505819,51.864323,Wolf,Wildhorse
B078,2048120856,2004-02-23 06:15:42,-115.505782,51.864406,Wolf,Wildhorse
B078,2048120857,2004-02-23 06:30:21,-115.505917,51.864318,Wolf,Wildhorse
B078,2048120858,2004-02-23 06:45:22,-115.505855,51.86418,Wolf,Wildhorse
B078,2048120859,2004-02-23 07:00:48,-115.505788,51.86431,Wolf,Wildhorse
B078,2048120860,2004-02-23 07:15:43,-115.505816,51.864503,Wolf,Wildhorse
B078,2048120861,2004-02-23 07:30:50,-115.505645,51.864351,Wolf,Wildhorse
B078,2048120862,2004-02-23 07:45:56,-115.505896,51.864568,Wolf,Wildhorse
B078,2048120863,2004-02-23 08:01:06,-115.505827,51.864313,Wolf,Wildhorse
B078,2048120864,2004-02-23 08:15:58,-115.505756,51.8643,Wolf,Wildhorse
B078,2048120865,2004-02-23 08:30:41,-115.505736,51.86426,Wolf,Wildhorse
B078,2048120866,2004-02-23 08:45:22,-115.505812,51.864301,Wolf,Wildhorse
B078,2048120867,2004-02-23 09:00:48,-115.505994,51.864391,Wolf,Wildhorse
B078,2048120868,2004-02-23 09:15:48,-115.505818,51.86429,Wolf,Wildhorse
B078,2048120869,2004-02-23 09:30:17,-115.505667,51.864513,Wolf,Wildhorse
B078,2048120870,2004-02-23 09:45:17,-115.505853,51.864445,Wolf,Wildhorse
B078,2048120871,2004-02-23 10:00:39,-115.506199,51.865249,Wolf,Wildhorse
B078,2048120872,2004-02-23 10:15:17,-115.505852,51.864296,Wolf,Wildhorse
B078,2048120873,2004-02-23 10:30:17,-115.50584,51.864289,Wolf,Wildhorse
B078,2048120874,2004-02-23 10:45:48,-115.505823,51.864306,Wolf,Wildhorse
B078,2048120875,2004-02-23 11:01:06,-115.505772,51.864394,Wolf,Wildhorse
B078,2048120876,2004-02-23 11:15:39,-115.505635,51.864387,Wolf,Wildhorse
B078,2048120877,2004-02-23 11:30:40,-115.505775,51.864512,Wolf,Wildhorse
B078,2048120878,2004-02-23 11:45:25,-115.505737,51.864392,Wolf,Wildhorse
B078,2048120879,2004-02-23 12:00:25,-115.505736,51.864332,Wolf,Wildhorse
B078,2048120880,2004-02-23 12:15:34,-115.505817,51.864465,Wolf,Wildhorse
B078,2048120881,2004-02-23 12:30:33,-115.505765,51.86439,Wolf,Wildhorse
B078,2048120882,2004-02-23 12:45:18,-115.505815,51.864285,Wolf,Wildhorse
B078,2048120883,2004-02-23 13:00:38,-115.506349,51.863916,Wolf,Wildhorse
B078,2048120884,2004-02-23 13:15:40,-115.5055,51.862247,Wolf,Wildhorse
B078,2048120885,2004-02-23 13:30:43,-115.505891,51.86424,Wolf,Wildhorse
B078,2048120886,2004-02-23 13:45:44,-115.505883,51.864226,Wolf,Wildhorse
B078,2048120887,2004-02-23 14:00:34,-115.505908,51.864276,Wolf,Wildhorse
B078,2048120888,2004-02-23 14:15:39,-115.507018,51.863176,Wolf,Wildhorse
B078,2048120889,2004-02-23 14:30:23,-115.505463,51.862049,Wolf,Wildhorse
B078,2048120890,2004-02-23 14:45:42,-115.505503,51.862023,Wolf,Wildhorse
B078,2048120891,2004-02-23 15:01:07,-115.505723,51.862104,Wolf,Wildhorse
B078,2048120892,2004-02-23 15:15:33,-115.506143,51.862571,Wolf,Wildhorse
B078,2048120893,2004-02-23 15:30:58,-115.505299,51.862083,Wolf,Wildhorse
B078,2048120894,2004-02-23 15:45:40,-115.505747,51.862288,Wolf,Wildhorse
B078,2048120895,2004-02-23 16:00:27,-115.505613,51.862299,Wolf,Wildhorse
B078,2048120896,2004-02-23 16:30:35,-115.506108,51.863637,Wolf,Wildhorse
B078,2048120897,2004-02-23 16:45:40,-115.506324,51.863739,Wolf,Wildhorse
B078,2048120898,2004-02-23 17:00:46,-115.505823,51.864309,Wolf,Wildhorse
B078,2048120899,2004-02-23 17:17:44,-115.505848,51.863434,Wolf,Wildhorse
B078,2048120900,2004-02-23 17:31:08,-115.505124,51.863045,Wolf,Wildhorse
B078,2048120901,2004-02-23 17:45:43,-115.504648,51.862743,Wolf,Wildhorse
B078,2048120902,2004-02-23 18:02:27,-115.501164,51.860234,Wolf,Wildhorse
B078,2048120903,2004-02-23 18:30:47,-115.505805,51.864297,Wolf,Wildhorse
B078,2048120904,2004-02-23 18:45:34,-115.505691,51.864432,Wolf,Wildhorse
B078,2048120905,2004-02-23 19:00:35,-115.504583,51.863589,Wolf,Wildhorse
B078,2048120906,2004-02-23 19:16:12,-115.505675,51.864673,Wolf,Wildhorse
B078,2048120907,2004-02-23 19:30:21,-115.505802,51.8649,Wolf,Wildhorse
B078,2048120908,2004-02-23 19:45:57,-115.50537,51.864363,Wolf,Wildhorse
B078,2048120909,2004-02-23 20:00:48,-115.50474,51.8636,Wolf,Wildhorse
B078,2048120910,2004-02-23 20:15:48,-115.504723,51.863486,Wolf,Wildhorse
B078,2048120911,2004-02-23 20:30:42,-115.504768,51.863438,Wolf,Wildhorse
B078,2048120912,2004-02-23 20:45:43,-115.504684,51.863386,Wolf,Wildhorse
B078,2048120913,2004-02-23 21:00:22,-115.504971,51.863424,Wolf,Wildhorse
B078,2048120914,2004-02-23 21:15:42,-115.504826,51.863254,Wolf,Wildhorse
B078,2048120915,2004-02-23 21:30:42,-115.504273,51.863054,Wolf,Wildhorse
B078,2048120916,2004-02-23 21:45:22,-115.504708,51.863567,Wolf,Wildhorse
B078,2048120917,2004-02-23 22:00:54,-115.504855,51.863636,Wolf,Wildhorse
B078,2048120918,2004-02-23 22:15:48,-115.504521,51.863244,Wolf,Wildhorse
B078,2048120919,2004-02-23 22:30:33,-115.50454,51.86344,Wolf,Wildhorse
B078,2048120920,2004-02-23 22:45:47,-115.504594,51.863346,Wolf,Wildhorse
B078,2048120921,2004-02-23 23:46:09,-115.504667,51.863539,Wolf,Wildhorse
B078,2048120922,2004-02-24 00:15:46,-115.504693,51.86366,Wolf,Wildhorse
B078,2048120923,2004-02-24 00:31:08,-115.504731,51.863541,Wolf,Wildhorse
B078,2048120924,2004-02-24 00:45:48,-115.504843,51.863088,Wolf,Wildhorse
B078,2048120925,2004-02-24 01:00:30,-115.505508,51.865025,Wolf,Wildhorse
B078,2048120926,2004-02-24 01:15:46,-115.505815,51.864392,Wolf,Wildhorse
B078,2048120927,2004-02-24 01:30:47,-115.505811,51.864166,Wolf,Wildhorse
B078,2048120928,2004-02-24 01:45:46,-115.505913,51.864193,Wolf,Wildhorse
B078,2048120929,2004-02-24 02:00:50,-115.506403,51.864161,Wolf,Wildhorse
B078,2048120930,2004-02-24 02:15:43,-115.505978,51.865153,Wolf,Wildhorse
B078,2048120931,2004-02-24 02:30:19,-115.505789,51.864479,Wolf,Wildhorse
B078,2048120932,2004-02-24 02:45:21,-115.505565,51.864503,Wolf,Wildhorse
B078,2048120933,2004-02-24 03:00:22,-115.505557,51.864416,Wolf,Wildhorse
B078,2048120934,2004-02-24 03:15:45,-115.50635,51.864577,Wolf,Wildhorse
B078,2048120935,2004-02-24 03:30:55,-115.505767,51.864418,Wolf,Wildhorse
B078,2048120936,2004-02-24 03:46:42,-115.50584,51.864381,Wolf,Wildhorse
B078,2048120937,2004-02-24 04:16:31,-115.505296,51.864502,Wolf,Wildhorse
B078,2048120938,2004-02-24 04:30:51,-115.506081,51.864252,Wolf,Wildhorse
B078,2048120939,2004-02-24 04:45:40,-115.506265,51.864236,Wolf,Wildhorse
B078,2048120940,2004-02-24 05:00:27,-115.506194,51.864189,Wolf,Wildhorse
B078,2048120941,2004-02-24 05:15:22,-115.506077,51.86418,Wolf,Wildhorse
B078,2048120942,2004-02-24 05:30:26,-115.506044,51.864184,Wolf,Wildhorse
B078,2048120943,2004-02-24 06:15:57,-115.506161,51.864252,Wolf,Wildhorse
B078,2048120944,2004-02-24 06:30:22,-115.505888,51.864286,Wolf,Wildhorse
B078,2048120945,2004-02-24 06:45:30,-115.50587,51.864593,Wolf,Wildhorse
B078,2048120946,2004-02-24 07:00:48,-115.505792,51.864292,Wolf,Wildhorse
B078,2048120947,2004-02-24 07:15:23,-115.50583,51.864446,Wolf,Wildhorse
B078,2048120948,2004-02-24 07:30:42,-115.506372,51.864272,Wolf,Wildhorse
B078,2048120949,2004-02-24 07:46:02,-115.505832,51.864416,Wolf,Wildhorse
B078,2048120950,2004-02-24 08:00:37,-115.505756,51.864185,Wolf,Wildhorse
B078,2048120951,2004-02-24 08:15:29,-115.505884,51.864386,Wolf,Wildhorse
B078,2048120952,2004-02-24 08:30:37,-115.506196,51.864225,Wolf,Wildhorse
B078,2048120953,2004-02-24 08:45:40,-115.506188,51.864248,Wolf,Wildhorse
B078,2048120954,2004-02-24 09:00:38,-115.506173,51.864403,Wolf,Wildhorse
B078,2048120955,2004-02-24 09:15:48,-115.506214,51.864236,Wolf,Wildhorse
B078,2048120956,2004-02-24 09:30:42,-115.506325,51.864209,Wolf,Wildhorse
B078,2048120957,2004-02-24 09:45:22,-115.506699,51.863709,Wolf,Wildhorse
B078,2048120958,2004-02-24 10:00:42,-115.506709,51.863554,Wolf,Wildhorse
B078,2048120959,2004-02-24 10:15:48,-115.505432,51.864214,Wolf,Wildhorse
B078,2048120960,2004-02-24 10:30:22,-115.503458,51.864603,Wolf,Wildhorse
B078,2048120961,2004-02-24 10:46:18,-115.505883,51.864343,Wolf,Wildhorse
B078,2048120962,2004-02-24 11:00:41,-115.505843,51.864408,Wolf,Wildhorse
B078,2048120963,2004-02-24 11:15:37,-115.506009,51.864247,Wolf,Wildhorse
B078,2048120964,2004-02-24 11:31:14,-115.506379,51.863851,Wolf,Wildhorse
B078,2048120965,2004-02-24 11:45:37,-115.502889,51.866164,Wolf,Wildhorse
B078,2048120966,2004-02-24 12:01:06,-115.50486,51.870052,Wolf,Wildhorse
B078,2048120967,2004-02-24 12:15:35,-115.503607,51.873001,Wolf,Wildhorse
B078,2048120968,2004-02-24 12:30:49,-115.506392,51.872518,Wolf,Wildhorse
B078,2048120969,2004-02-24 12:45:37,-115.50596,51.872398,Wolf,Wildhorse
B078,2048120970,2004-02-24 13:00:38,-115.506425,51.872431,Wolf,Wildhorse
B078,2048120971,2004-02-24 13:15:23,-115.505357,51.871178,Wolf,Wildhorse
B078,2048120972,2004-02-24 13:31:08,-115.502898,51.867896,Wolf,Wildhorse
B078,2048120973,2004-02-24 13:45:44,-115.502701,51.866631,Wolf,Wildhorse
B078,2048120974,2004-02-24 14:00:38,-115.504468,51.863817,Wolf,Wildhorse
B078,2048120975,2004-02-24 14:15:39,-115.505918,51.864368,Wolf,Wildhorse
B078,2048120976,2004-02-24 14:30:26,-115.505957,51.864213,Wolf,Wildhorse
B078,2048120977,2004-02-24 14:45:49,-115.506098,51.864512,Wolf,Wildhorse
B078,2048120978,2004-02-24 15:00:24,-115.506312,51.864324,Wolf,Wildhorse
B078,2048120979,2004-02-24 15:15:36,-115.506191,51.864212,Wolf,Wildhorse
B078,2048120980,2004-02-24 15:30:35,-115.50609,51.864524,Wolf,Wildhorse
B078,2048120981,2004-02-24 15:45:39,-115.5064,51.864268,Wolf,Wildhorse
B078,2048120982,2004-02-24 16:00:39,-115.506129,51.864227,Wolf,Wildhorse
B078,2048120983,2004-02-24 16:15:44,-115.50617,51.864289,Wolf,Wildhorse
B078,2048120984,2004-02-24 16:30:23,-115.505534,51.864822,Wolf,Wildhorse
B078,2048120985,2004-02-24 17:01:29,-115.504657,51.863669,Wolf,Wildhorse
B078,2048120986,2004-02-24 17:15:20,-115.504414,51.863771,Wolf,Wildhorse
B078,2048120987,2004-02-24 17:30:38,-115.504342,51.863779,Wolf,Wildhorse
B078,2048120988,2004-02-24 17:46:48,-115.504352,51.863848,Wolf,Wildhorse
B078,2048120989,2004-02-24 18:00:56,-115.504904,51.863511,Wolf,Wildhorse
B078,2048120990,2004-02-24 18:15:39,-115.503813,51.865559,Wolf,Wildhorse
B078,2048120991,2004-02-24 18:31:06,-115.504495,51.863857,Wolf,Wildhorse
B078,2048120992,2004-02-24 18:45:38,-115.504762,51.865061,Wolf,Wildhorse
B078,2048120993,2004-02-24 19:00:37,-115.505684,51.864451,Wolf,Wildhorse
B078,2048120994,2004-02-24 19:16:06,-115.505815,51.864413,Wolf,Wildhorse
B078,2048120995,2004-02-24 19:30:22,-115.505257,51.864593,Wolf,Wildhorse
B078,2048120996,2004-02-24 19:45:37,-115.506186,51.864502,Wolf,Wildhorse
B078,2048120997,2004-02-24 20:00:43,-115.502612,51.866635,Wolf,Wildhorse
B078,2048120998,2004-02-24 20:15:29,-115.505975,51.864439,Wolf,Wildhorse
B078,2048120999,2004-02-24 20:30:31,-115.504748,51.863797,Wolf,Wildhorse
B078,2048121000,2004-02-24 20:45:47,-115.504547,51.863964,Wolf,Wildhorse
B078,2048121001,2004-02-24 21:00:48,-115.504618,51.864078,Wolf,Wildhorse
B078,2048121002,2004-02-24 21:15:22,-115.504705,51.864511,Wolf,Wildhorse
B078,2048121003,2004-02-24 21:31:30,-115.504154,51.864335,Wolf,Wildhorse
B078,2048121004,2004-02-24 21:45:21,-115.505599,51.865376,Wolf,Wildhorse
B078,2048121005,2004-02-24 22:01:29,-115.504627,51.863974,Wolf,Wildhorse
B078,2048121006,2004-02-24 22:15:44,-115.504889,51.864284,Wolf,Wildhorse
B078,2048121007,2004-02-24 22:30:43,-115.505962,51.864303,Wolf,Wildhorse
B078,2048121008,2004-02-24 22:45:23,-115.505639,51.864201,Wolf,Wildhorse
B078,2048121009,2004-02-24 23:00:33,-115.505683,51.864292,Wolf,Wildhorse
B078,2048121010,2004-02-24 23:16:15,-115.504823,51.864012,Wolf,Wildhorse
B078,2048121011,2004-02-24 23:30:23,-115.50208,51.864305,Wolf,Wildhorse
B078,2048121012,2004-02-24 23:46:50,-115.50449,51.863909,Wolf,Wildhorse
B078,2048121013,2004-02-25 00:00:39,-115.504445,51.863908,Wolf,Wildhorse
B078,2048121014,2004-02-25 00:15:39,-115.504392,51.863812,Wolf,Wildhorse
B078,2048121015,2004-02-25 00:31:06,-115.504433,51.863982,Wolf,Wildhorse
B078,2048121016,2004-02-25 00:45:37,-115.504337,51.863739,Wolf,Wildhorse
B078,2048121017,2004-02-25 01:00:30,-115.504443,51.863909,Wolf,Wildhorse
B078,2048121018,2004-02-25 01:15:43,-115.504371,51.863888,Wolf,Wildhorse
B078,2048121019,2004-02-25 01:30:22,-115.504372,51.863877,Wolf,Wildhorse
B078,2048121020,2004-02-25 01:45:26,-115.504511,51.863835,Wolf,Wildhorse
B078,2048121021,2004-02-25 02:01:27,-115.502763,51.866195,Wolf,Wildhorse
B078,2048121022,2004-02-25 02:15:36,-115.502745,51.867846,Wolf,Wildhorse
B078,2048121023,2004-02-25 02:31:01,-115.504269,51.869859,Wolf,Wildhorse
B078,2048121024,2004-02-25 02:45:30,-115.506028,51.87067,Wolf,Wildhorse
B078,2048121025,2004-02-25 03:00:40,-115.505805,51.870553,Wolf,Wildhorse
B078,2048121026,2004-02-25 03:15:37,-115.505792,51.870611,Wolf,Wildhorse
B078,2048121027,2004-02-25 03:30:28,-115.505778,51.870625,Wolf,Wildhorse
B078,2048121028,2004-02-25 03:45:23,-115.505747,51.870604,Wolf,Wildhorse
B078,2048121029,2004-02-25 04:00:43,-115.505833,51.870587,Wolf,Wildhorse
B078,2048121030,2004-02-25 04:15:21,-115.505803,51.870477,Wolf,Wildhorse
B078,2048121031,2004-02-25 04:31:04,-115.505818,51.870627,Wolf,Wildhorse
B078,2048121032,2004-02-25 05:01:15,-115.50577,51.864849,Wolf,Wildhorse
B078,2048121033,2004-02-25 05:16:53,-115.505844,51.86407,Wolf,Wildhorse
B078,2048121034,2004-02-25 05:30:51,-115.502849,51.867195,Wolf,Wildhorse
B078,2048121035,2004-02-25 05:45:41,-115.505329,51.870505,Wolf,Wildhorse
B078,2048121036,2004-02-25 06:01:30,-115.503312,51.868666,Wolf,Wildhorse
B078,2048121037,2004-02-25 06:16:09,-115.502822,51.867734,Wolf,Wildhorse
B078,2048121038,2004-02-25 06:30:48,-115.502866,51.86787,Wolf,Wildhorse
B078,2048121039,2004-02-25 06:45:43,-115.502876,51.867738,Wolf,Wildhorse
B078,2048121040,2004-02-25 07:00:48,-115.502893,51.867916,Wolf,Wildhorse
B078,2048121041,2004-02-25 07:15:42,-115.502868,51.867892,Wolf,Wildhorse
B078,2048121042,2004-02-25 07:30:22,-115.502875,51.867822,Wolf,Wildhorse
B078,2048121043,2004-02-25 07:45:41,-115.503023,51.867737,Wolf,Wildhorse
